year,months_code,day,hour,country,sex,age,activity,species,type,injury,fatal_(y/n)
1939.0,8.0,1.0,,United States of America,M,33.0,fishing,,Provoked,injury,NO
1939.0,7.0,18.0,,,,3.0,,,Sea disaster,injury,YES
1939.0,7.0,16.0,12.0,Bahamas,M,38.0,diving,nurse shark,Provoked,injury,NO
1939.0,7.0,14.0,7.0,United States of America,M,,,,Provoked,injury,NO
1939.0,5.0,3.0,,United States of America,M,,,,Provoked,fatal,YES
1939.0,4.0,12.0,,Papua New Guinea,M,9.0,,,Provoked,fatal,YES
1939.0,3.0,24.0,,Papua New Guinea,M,,,,Provoked,fatal,YES
1939.0,2.0,26.0,,India,M,,swimming,,Provoked,fatal,YES
1939.0,2.0,26.0,,New Zealand,M,,fishing,,Provoked,injury,NO
1939.0,1.0,12.0,,Australia,M,11.0,,,Provoked,no injury,NO
1939.0,,,,Sri Lanka,F,,boating,,Sea disaster,injury,NO
1939.0,,,,Bahamas,,,fishing,tiger shark,Boating,no injury,NO
1939.0,,,,Venezuela,M,,bathing,,Provoked,fatal,YES
1939.0,,,,,M,,diving,tiger shark,Provoked,no injury,NO
1939.0,,,,Papua New Guinea,M,,swimming,,Provoked,fatal,YES
1938.0,12.0,27.0,,Australia,M,19.0,swimming,,Provoked,fatal,YES
1938.0,10.0,5.0,12.0,Australia,M,18.0,fishing,tiger shark,Provoked,injury,NO
1938.0,8.0,29.0,,China,M,,swimming,,Provoked,fatal,YES
1938.0,8.0,18.0,,United States of America,M,,fishing,,Provoked,injury,NO
1938.0,7.0,18.0,,United States of America,M,,swimming,,Provoked,injury,NO
1938.0,7.0,17.0,,Turkey,M,,fishing,,Provoked,injury,NO
1938.0,7.0,17.0,,United States of America,M,27.0,fishing,,Provoked,injury,NO
1938.0,7.0,12.0,,Australia,M,25.0,diving,,Provoked,fatal,YES
1938.0,6.0,17.0,,Nicaragua,,,,bull shark,Provoked,fatal,YES
1938.0,6.0,8.0,,Australia,M,,diving,,Provoked,no injury,NO
1938.0,5.0,26.0,,Costa Rica,M,,fishing,,Provoked,fatal,YES
1938.0,5.0,15.0,17.0,Iraq,M,9.0,swimming,bull shark,Provoked,injury,NO
1938.0,5.0,2.0,,India,,,bathing,,Provoked,fatal,YES
1938.0,3.0,21.0,,Fiji,M,,wading,,Provoked,injury,NO
1938.0,3.0,8.0,,Australia,M,,,,Provoked,injury,NO
1938.0,1.0,21.0,,Australia,M,,fishing,tiger shark,Provoked,injury,NO
1938.0,1.0,18.0,,South Africa,M,13.0,,,Provoked,injury,NO
1938.0,1.0,14.0,19.0,Australia,M,24.0,diving,,,injury,
1938.0,1.0,2.0,,Australia,M,,surf,,Provoked,no injury,NO
1938.0,,,,Egypt,M,,diving,,Provoked,fatal,YES
1938.0,,,,,M,50.0,surf,grey reef shark,Provoked,injury,NO
1938.0,,,,United States of America,M,,fishing,,Provoked,no injury,NO
1938.0,,,,Australia,M,17.0,diving,,Provoked,injury,NO
1938.0,,,,South Africa,M,,swimming,,Provoked,injury,NO
1937.0,11.0,13.0,,United States of America,M,,,,Sea disaster,fatal,YES
1937.0,11.0,11.0,,Australia,M,17.0,diving,,Provoked,fatal,YES
1937.0,11.0,6.0,,Solomon Islands,M,,boating,,Sea disaster,fatal,YES
1937.0,10.0,27.0,17.0,Australia,M,25.0,swimming,tiger shark,Provoked,fatal,YES
1937.0,10.0,27.0,17.0,Australia,M,18.0,swimming,tiger shark,Provoked,fatal,YES
1937.0,10.0,24.0,,Australia,M,16.0,swimming,,Provoked,injury,NO
1937.0,10.0,24.0,,Australia,M,,surf,,Provoked,no injury,NO
1937.0,9.0,26.0,,Croatia,M,,fishing,,Provoked,injury,NO
1937.0,9.0,12.0,,United Kingdom,,,boating,,Boating,no injury,NO
1937.0,9.0,11.0,,United Kingdom,,,fishing,,Boating,no injury,NO
1937.0,9.0,1.0,,United Kingdom,M,,boating,,Provoked,injury,NO
1937.0,8.0,31.0,11.0,Australia,M,38.0,diving,tiger shark,Provoked,injury,NO
1937.0,8.0,16.0,,Turkey,M,,swimming,,,no injury,
1937.0,8.0,2.0,,Panama,M,21.0,swimming,,Provoked,fatal,YES
1937.0,7.0,16.0,,Australia,M,,diving,,Provoked,fatal,YES
1937.0,7.0,7.0,,Italy,,,,,,no injury,
1937.0,6.0,28.0,,Greece,,,,,Provoked,fatal,YES
1937.0,6.0,15.0,,Australia,M,,fishing,bronze whaler shark,Provoked,injury,NO
1937.0,6.0,15.0,1.0,United States of America,M,14.0,swimming,,Provoked,fatal,YES
1937.0,5.0,30.0,,United States of America,M,,fishing,,Provoked,injury,NO
1937.0,5.0,15.0,0.0,Australia,M,33.0,swimming,,Provoked,fatal,YES
1937.0,3.0,26.0,,Australia,M,16.0,bathing,,,injury,
1937.0,3.0,9.0,,Australia,M,43.0,swimming,,,injury,
1937.0,2.0,13.0,15.0,Australia,M,32.0,swimming,white shark,Provoked,fatal,YES
1937.0,2.0,11.0,,Australia,M,,swimming,,Provoked,injury,NO
1937.0,2.0,4.0,3.0,Australia,,,fishing,,Boating,no injury,NO
1937.0,2.0,3.0,,Australia,M,20.0,fishing,blue shark,Provoked,injury,NO
1937.0,,,0.0,Australia,M,,boating,,,injury,
1937.0,1.0,27.0,,Australia,M,18.0,,nurse shark,Provoked,injury,NO
1937.0,,,,Australia,M,,,,Provoked,injury,NO
1936.0,12.0,30.0,,United States of America,M,,diving,,Provoked,injury,NO
1936.0,12.0,19.0,,Australia,,,,,Boating,no injury,NO
1936.0,12.0,15.0,,Australia,,,fishing,,Provoked,injury,NO
1936.0,12.0,12.0,11.0,Australia,M,15.0,swimming,,Provoked,fatal,YES
1936.0,12.0,1.0,,Australia,M,50.0,fishing,white shark,Boating,fatal,YES
1936.0,11.0,27.0,,Australia,M,,fishing,,Provoked,injury,NO
1936.0,9.0,11.0,,Vietnam,M,,,,,fatal,YES
1936.0,9.0,4.0,,United States of America,M,,swimming,,Provoked,injury,NO
1936.0,8.0,24.0,,Australia,M,,diving,tiger shark,Provoked,injury,NO
1936.0,8.0,13.0,,Iceland,M,,boating,,Provoked,injury,NO
1936.0,8.0,11.0,,Canada,,,fishing,,Provoked,no injury,NO
1936.0,8.0,4.0,,Australia,M,,diving,,Provoked,injury,NO
1936.0,8.0,,,United States of America,M,13.0,fishing,,Boating,no injury,NO
1936.0,7.0,25.0,15.0,United States of America,M,16.0,swimming,white shark,Provoked,fatal,YES
1936.0,7.0,12.0,15.0,United States of America,,,fishing,blue shark,Boating,no injury,NO
1936.0,7.0,7.0,,Australia,M,,diving,,Provoked,injury,NO
1936.0,7.0,,,South Africa,,,fishing,,Boating,injury,NO
1936.0,6.0,26.0,,Australia,M,16.0,swimming,tiger shark,Provoked,fatal,YES
1936.0,6.0,6.0,,United States of America,M,,swimming,,Provoked,fatal,YES
1936.0,4.0,22.0,10.0,Australia,M,16.0,diving,tiger shark,Provoked,injury,NO
1936.0,,8.0,,Australia,M,,diving,,Provoked,injury,NO
1936.0,3.0,30.0,,United States of America,M,,fishing,,Provoked,no injury,NO
1936.0,3.0,12.0,,Australia,M,,boating,,Provoked,injury,NO
1936.0,3.0,19.0,,Australia,M,,diving,,Provoked,injury,NO
1936.0,3.0,4.0,,Australia,,,boating,,Boating,no injury,NO
1936.0,2.0,23.0,,Australia,F,,,,Provoked,injury,NO
1936.0,2.0,20.0,,Australia,M,,,,Provoked,no injury,NO
1936.0,2.0,4.0,15.0,Australia,M,14.0,swimming,white shark,Provoked,fatal,YES
1936.0,1.0,22.0,18.0,Australia,M,13.0,swimming,white shark,Provoked,fatal,YES
1936.0,1.0,5.0,,Australia,M,17.0,surf,,,injury,
1936.0,1.0,,,Australia,M,,surf,,Provoked,injury,NO
1936.0,,,,Australia,M,,swimming,,Provoked,fatal,YES
1935.0,12.0,23.0,,Australia,,,,,Provoked,injury,NO
1935.0,11.0,13.0,,Australia,M,20.0,diving,,Provoked,injury,NO
1935.0,9.0,21.0,20.0,United States of America,M,38.0,swimming,,Provoked,fatal,YES
1935.0,9.0,4.0,,Papua New Guinea,M,,swimming,,Provoked,fatal,YES
1935.0,8.0,26.0,19.0,Australia,M,38.0,boating,,Provoked,fatal,YES
1935.0,8.0,24.0,,United Kingdom,M,,fishing,,,injury,
1935.0,8.0,13.0,,Australia,M,,diving,,Provoked,fatal,YES
1935.0,7.0,27.0,,United States of America,M,23.0,fishing,,,fatal,
1935.0,7.0,27.0,,United States of America,M,53.0,fishing,,,fatal,
1935.0,7.0,5.0,,Panama,M,14.0,fishing,,Provoked,fatal,YES
1935.0,7.0,1.0,15.0,Croatia,F,22.0,swimming,,Provoked,fatal,YES
1935.0,6.0,18.0,,United States of America,M,31.0,fishing,,Provoked,injury,NO
1935.0,6.0,5.0,,Solomon Islands,M,,fishing,,Provoked,fatal,YES
1935.0,6.0,,,Australia,,,,,Boating,injury,NO
1935.0,6.0,,,Papua New Guinea,,,,,Provoked,injury,NO
1935.0,5.0,19.0,,South Africa,M,,,white shark,Provoked,injury,NO
1935.0,5.0,12.0,,Australia,M,,diving,,Provoked,injury,NO
1935.0,4.0,25.0,,Australia,M,40.0,,,,injury,
1935.0,4.0,12.0,,,F,,diving,,Provoked,injury,NO
1935.0,4.0,8.0,,United States of America,M,,,,Provoked,injury,NO
1935.0,3.0,30.0,18.0,Australia,M,,diving,,Provoked,injury,NO
1935.0,3.0,25.0,,South Africa,M,,,,Provoked,injury,NO
1935.0,3.0,20.0,,Australia,M,,diving,tiger shark,Provoked,injury,NO
1935.0,3.0,13.0,,Australia,M,38.0,,blue shark,Provoked,injury,NO
1935.0,3.0,11.0,,Australia,M,,surf,,Provoked,injury,NO
1935.0,3.0,9.0,12.0,Australia,M,27.0,swimming,white shark,Provoked,fatal,YES
1935.0,3.0,2.0,17.0,Australia,M,22.0,standing,white shark,Provoked,fatal,YES
1935.0,2.0,14.0,17.0,Australia,M,20.0,surf,,Provoked,injury,NO
1935.0,1.0,24.0,,Australia,M,,fishing,tiger shark,Provoked,no injury,NO
1935.0,1.0,24.0,,Australia,,,fishing,,Boating,no injury,NO
1935.0,1.0,21.0,,Israel,,,,,,injury,
1935.0,1.0,17.0,,Australia,M,5.0,,,,no injury,
1934.0,12.0,31.0,20.0,Australia,F,13.0,bathing,tiger shark,Provoked,injury,NO
1934.0,12.0,31.0,16.0,Australia,M,19.0,swimming,,Provoked,fatal,YES
1934.0,12.0,23.0,13.0,Australia,M,14.0,,,Provoked,fatal,YES
1934.0,10.0,23.0,13.0,Australia,M,12.0,swimming,,Provoked,injury,NO
1934.0,10.0,9.0,,Australia,F,38.0,bathing,,Provoked,fatal,YES
1934.0,10.0,8.0,20.0,,M,,fishing,,Provoked,injury,NO
1934.0,10.0,22.0,,Australia,M,,diving,,Provoked,fatal,YES
1934.0,9.0,8.0,,,M,,fishing,,Provoked,injury,NO
1934.0,8.0,27.0,,Italy,M,,fishing,white shark,Boating,no injury,NO
1934.0,8.0,26.0,,,F,,swimming,,,fatal,
1934.0,8.0,26.0,,Australia,M,,,,Provoked,fatal,YES
1934.0,8.0,21.0,,Croatia,F,18.0,swimming,white shark,Provoked,fatal,YES
1934.0,8.0,5.0,,United States of America,M,11.0,swimming,,Provoked,injury,NO
1934.0,7.0,11.0,,Australia,,,fishing,blue shark,Boating,no injury,NO
1934.0,6.0,21.0,19.0,Australia,M,,fishing,blue shark,Provoked,injury,NO
1934.0,6.0,20.0,,United States of America,M,8.0,standing,,Provoked,fatal,YES
1934.0,4.0,15.0,9.0,Australia,M,34.0,surf,,Provoked,injury,NO
1934.0,4.0,1.0,15.0,South Africa,M,,swimming,,Provoked,fatal,YES
1934.0,4.0,1.0,12.0,South Africa,M,12.0,swimming,,Provoked,injury,NO
1934.0,4.0,1.0,12.0,Australia,M,15.0,swimming,,Provoked,fatal,YES
1934.0,3.0,12.0,15.0,Australia,M,17.0,swimming,,Provoked,fatal,YES
1934.0,3.0,,,Australia,,,fishing,mako shark,Provoked,no injury,NO
1934.0,2.0,24.0,12.0,Australia,M,,bathing,tiger shark,Provoked,injury,NO
1934.0,2.0,22.0,,Chile,M,,boating,,Provoked,fatal,YES
1934.0,2.0,8.0,,Turkey,M,,fishing,,Boating,no injury,NO
1934.0,1.0,27.0,,Australia,M,15.0,swimming,,Provoked,injury,NO
1934.0,1.0,7.0,15.0,Australia,M,22.0,swimming,,Provoked,injury,NO
1933.0,11.0,20.0,,Australia,M,,diving,tiger shark,Provoked,fatal,YES
1933.0,11.0,18.0,,Australia,M,17.0,diving,tiger shark,Provoked,injury,NO
1933.0,10.0,25.0,,Australia,M,,diving,,Provoked,injury,NO
1933.0,9.0,27.0,,Israel,M,,fishing,,Boating,injury,NO
1933.0,8.0,28.0,,United States of America,M,,fishing,blue shark,Provoked,injury,NO
1933.0,8.0,28.0,,United States of America,M,,bathing,,Provoked,injury,NO
1933.0,8.0,26.0,,United States of America,F,,swimming,,Provoked,injury,NO
1933.0,7.0,7.0,,United States of America,M,50.0,,tiger shark,Provoked,injury,NO
1933.0,7.0,3.0,,Australia,M,,diving,,Provoked,no injury,NO
1933.0,6.0,21.0,,United States of America,M,15.0,,lemon shark,Provoked,injury,NO
1933.0,6.0,16.0,,United States of America,F,,standing,,Provoked,injury,NO
1933.0,6.0,13.0,,Australia,M,,fishing,,,no injury,
1933.0,5.0,24.0,,Barbados,,,,,Sea disaster,injury,YES
1933.0,5.0,23.0,,Australia,M,,fishing,,Provoked,injury,NO
1933.0,6.0,8.0,,Australia,M,,wading,,Provoked,injury,NO
1933.0,5.0,3.0,,Cuba,M,,swimming,,Sea disaster,fatal,YES
1933.0,4.0,10.0,,United States of America,M,24.0,swimming,bull shark,Provoked,fatal,YES
1933.0,2.0,26.0,,Australia,M,,standing,,Provoked,injury,NO
1933.0,2.0,15.0,,Australia,M,,diving,,Provoked,injury,NO
1933.0,2.0,14.0,,Australia,,,,,Boating,no injury,NO
1933.0,2.0,12.0,,Australia,M,,fishing,blue shark,Provoked,injury,NO
1933.0,1.0,4.0,17.0,Australia,M,38.0,swimming,,Provoked,fatal,YES
1932.0,12.0,11.0,,Australia,M,,,,Provoked,injury,NO
1932.0,12.0,9.0,,New Zealand,M,,fishing,,Provoked,injury,NO
1932.0,11.0,8.0,,Cuba,,,,,Sea disaster,,
1932.0,10.0,31.0,11.0,Australia,M,24.0,swimming,nurse shark,Provoked,injury,NO
1932.0,10.0,11.0,,Cape Verde,M,27.0,swimming,,Provoked,fatal,YES
1932.0,9.0,26.0,,Fiji,M,,,,Provoked,injury,NO
1932.0,8.0,30.0,,Australia,M,,,,Provoked,injury,NO
1932.0,8.0,10.0,,United States of America,M,,fishing,,Provoked,injury,NO
1932.0,8.0,9.0,,Australia,M,,diving,,Provoked,injury,NO
1932.0,8.0,6.0,,Bahamas,M,18.0,standing,,Provoked,no injury,NO
1932.0,7.0,14.0,,United States of America,M,17.0,,,,injury,
1932.0,7.0,2.0,,Canada,M,,fishing,white shark,Boating,no injury,NO
1932.0,6.0,28.0,,United States of America,M,32.0,fishing,,Provoked,injury,NO
1932.0,6.0,26.0,,United States of America,M,,fishing,,Provoked,injury,NO
1932.0,6.0,20.0,,Fiji,F,,diving,,Provoked,fatal,YES
1932.0,5.0,12.0,,Australia,M,,diving,,Provoked,fatal,YES
1932.0,5.0,,,Australia,M,,diving,,Provoked,injury,NO
1932.0,4.0,16.0,,Philippines,M,,standing,,Provoked,fatal,YES
1932.0,4.0,16.0,,Philippines,F,,standing,,Provoked,fatal,YES
1932.0,2.0,16.0,,United States of America,M,,swimming,,Provoked,injury,NO
1932.0,2.0,13.0,,Australia,M,,fishing,,Provoked,injury,NO
1932.0,2.0,8.0,,Philippines,M,,,,Provoked,fatal,YES
1932.0,1.0,27.0,12.0,Australia,M,,swimming,,Provoked,injury,NO
1932.0,1.0,11.0,,Australia,,,fishing,nurse shark,Boating,injury,
1932.0,1.0,6.0,,Mexico,M,29.0,fishing,,Provoked,injury,YES
1932.0,,,5.0,South Africa,M,23.0,,raggedtooth shark,Provoked,injury,NO
1931.0,11.0,26.0,,Australia,M,45.0,diving,,Provoked,injury,NO
1931.0,9.0,27.0,12.0,Jamaica,M,,diving,,Provoked,fatal,YES
1931.0,9.0,21.0,,United States of America,M,,swimming,,Provoked,injury,NO
1931.0,9.0,21.0,,United States of America,F,20.0,swimming,hammerhead shark,Provoked,injury,NO
1931.0,9.0,2.0,,United States of America,M,,fishing,,,injury,
1931.0,8.0,31.0,,Cuba,M,18.0,swimming,,Provoked,fatal,YES
1931.0,8.0,30.0,,United States of America,M,,,,,injury,
1931.0,8.0,27.0,,United States of America,,,fishing,,Boating,no injury,NO
1931.0,8.0,25.0,,Cuba,M,23.0,swimming,,Provoked,fatal,YES
1931.0,8.0,23.0,,Cuba,M,,swimming,,Provoked,fatal,YES
1931.0,8.0,18.0,,United States of America,M,,swimming,,Provoked,injury,NO
1931.0,8.0,6.0,,United States of America,M,,swimming,,Provoked,injury,NO
1931.0,8.0,1.0,,Australia,M,,boating,,Provoked,fatal,YES
1931.0,7.0,28.0,,Fiji,M,,swimming,,Provoked,injury,NO
1931.0,7.0,15.0,,United States of America,M,,swimming,,Provoked,injury,NO
1931.0,6.0,14.0,,United States of America,M,,fishing,,Provoked,injury,NO
1931.0,6.0,13.0,,United States of America,M,,boating,tiger shark,Provoked,injury,NO
1931.0,6.0,4.0,,United States of America,M,,,,Provoked,injury,NO
1931.0,5.0,2.0,,Australia,,,,,Boating,no injury,NO
1931.0,4.0,27.0,,,M,,fishing,,Provoked,fatal,YES
1931.0,3.0,22.0,,Australia,M,19.0,fishing,,Provoked,fatal,YES
1931.0,3.0,16.0,,Turkey,,,fishing,,Boating,no injury,NO
1931.0,3.0,6.0,,Australia,M,,fishing,,Provoked,injury,NO
1931.0,2.0,10.0,4.0,Australia,M,39.0,swimming,,,injury,
1931.0,1.0,24.0,,Australia,M,,,,Provoked,injury,NO
1931.0,1.0,14.0,,Australia,M,,diving,,Provoked,injury,NO
1931.0,1.0,7.0,16.0,Australia,M,18.0,swimming,,Provoked,injury,NO
1931.0,,,,Tonga,M,,swimming,,Provoked,fatal,YES
1931.0,,,,Papua New Guinea,,,,,Provoked,injury,
1930.0,12.0,25.0,14.0,Australia,M,49.0,swimming,,Provoked,injury,NO
1930.0,12.0,13.0,,Australia,M,,boating,,Provoked,fatal,YES
1930.0,12.0,2.0,,Australia,,,fishing,,Boating,no injury,NO
1930.0,12.0,,,Australia,M,,,,Provoked,fatal,YES
1930.0,11.0,30.0,,Australia,M,,fishing,,Provoked,injury,NO
1930.0,9.0,26.0,,Honduras,M,,swimming,,Provoked,fatal,YES
1930.0,,,,,,,,,Boating,injury,NO
1930.0,8.0,31.0,15.0,Australia,M,17.0,fishing,,Provoked,injury,NO
1930.0,8.0,16.0,,Spain,M,38.0,swimming,,Provoked,injury,NO
1930.0,8.0,6.0,6.0,United States of America,M,,swimming,,Provoked,injury,NO
1930.0,7.0,19.0,23.0,Cuba,M,29.0,swimming,,Provoked,injury,NO
1930.0,7.0,11.0,,United States of America,M,21.0,swimming,tiger shark,Provoked,injury,NO
1930.0,6.0,4.0,,Australia,M,,,,Provoked,fatal,YES
1930.0,5.0,27.0,18.0,United States of America,M,,swimming,,Provoked,injury,NO
1930.0,5.0,11.0,,Turkey,M,,fishing,,Boating,no injury,NO
1930.0,5.0,11.0,,Costa Rica,,,,,,injury,
1930.0,4.0,8.0,,South Africa,M,17.0,,,,injury,
1930.0,3.0,7.0,,United States of America,M,,diving,,Provoked,no injury,NO
1930.0,2.0,20.0,,Australia,M,19.0,diving,,Provoked,injury,NO
1930.0,2.0,15.0,16.0,Australia,M,18.0,diving,white shark,Provoked,fatal,YES
1930.0,2.0,3.0,,Australia,M,,,,Provoked,injury,NO
1930.0,1.0,22.0,,Mexico,,,fishing,,Boating,injury,YES
1930.0,1.0,16.0,17.0,South Africa,M,23.0,swimming,white shark,Provoked,injury,NO
1930.0,1.0,,,Mauritius,M,,swimming,,Sea disaster,injury,YES
1930.0,,,,Japan,M,17.0,,,Provoked,injury,NO
1930.0,,,,South Africa,M,,swimming,,Provoked,fatal,YES
1929.0,12.0,26.0,,Australia,M,16.0,diving,tiger shark,Provoked,fatal,YES
1929.0,12.0,21.0,,Australia,M,,diving,,Provoked,injury,NO
1929.0,12.0,16.0,,Australia,F,17.0,surf,,Provoked,injury,NO
1929.0,12.0,13.0,,Australia,M,,diving,,Provoked,injury,NO
1929.0,12.0,9.0,,,M,20.0,,,Provoked,fatal,YES
1929.0,12.0,3.0,,Australia,M,50.0,,,Provoked,fatal,YES
1929.0,11.0,29.0,,Kiribati,M,,sea disaster,,Sea disaster,injury,YES
1929.0,11.0,21.0,,Cuba,M,,fishing,,Provoked,injury,NO
1929.0,10.0,20.0,,Australia,M,,diving,,Provoked,injury,NO
1929.0,10.0,2.0,,Spain,M,,fishing,,Provoked,injury,NO
1929.0,9.0,1.0,,Australia,M,42.0,,,Provoked,fatal,YES
1929.0,8.0,5.0,,United States of America,M,,bathing,,Provoked,injury,NO
1929.0,7.0,29.0,,Mexico,M,,swimming,,Provoked,injury,NO
1929.0,7.0,17.0,,Cape Verde,F,,,,,injury,
1929.0,6.0,23.0,,United States of America,M,,fishing,,Provoked,injury,NO
1929.0,5.0,31.0,,Australia,M,,diving,,Provoked,injury,NO
1929.0,4.0,26.0,,Australia,M,,diving,,Provoked,injury,NO
1929.0,4.0,17.0,,Australia,M,,diving,,Provoked,injury,NO
1929.0,4.0,11.0,13.0,Australia,M,19.0,standing,nurse shark,Provoked,injury,NO
1929.0,4.0,9.0,,Australia,M,,,,Provoked,fatal,YES
1929.0,4.0,4.0,,Australia,M,,swimming,,Provoked,fatal,YES
1929.0,3.0,16.0,12.0,United States of America,M,26.0,swimming,,Provoked,injury,NO
1929.0,3.0,12.0,,Australia,M,,bathing,,Provoked,fatal,YES
1929.0,3.0,4.0,,Australia,M,9.0,surf,,Provoked,injury,NO
1929.0,3.0,4.0,,Australia,M,12.0,surf,,Provoked,injury,NO
1929.0,2.0,18.0,15.0,Australia,M,20.0,surf,,Provoked,fatal,YES
1929.0,2.0,9.0,,Australia,,,boating,blue shark,Boating,no injury,NO
1929.0,2.0,8.0,16.0,Australia,M,39.0,swimming,galapagos shark,Provoked,fatal,YES
1929.0,1.0,27.0,17.0,Australia,M,,swimming,,Provoked,fatal,YES
1929.0,1.0,14.0,,New Zealand,F,,bathing,,Provoked,injury,NO
1929.0,1.0,12.0,18.0,Australia,M,14.0,surf,,Provoked,fatal,YES
1929.0,1.0,6.0,,Turkey,M,,fishing,,Boating,fatal,YES
1929.0,1.0,5.0,,Fiji,M,,diving,,Provoked,fatal,YES
1929.0,,,,Australia,M,,swimming,,,injury,
1929.0,,,,Australia,M,,wading,,Provoked,injury,NO
1929.0,,,,United States of America,M,,fishing,,Provoked,injury,NO
1929.0,,,,Australia,M,,,,Provoked,injury,NO
1929.0,,,,United States of America,M,27.0,diving,,Provoked,injury,NO
1928.0,12.0,21.0,,Australia,M,,diving,,Provoked,injury,NO
1928.0,11.0,18.0,,United States of America,M,,fishing,blue shark,Provoked,injury,NO
1928.0,11.0,15.0,,India,M,24.0,,,Boating,no injury,NO
1928.0,11.0,12.0,,United States of America,M,,sea disaster,,Sea disaster,fatal,YES
1928.0,11.0,4.0,10.0,Panama,M,17.0,swimming,,Provoked,fatal,YES
1928.0,9.0,,,United States of America,M,,fishing,,Provoked,injury,NO
1928.0,8.0,24.0,,United States of America,M,,,,,injury,
1928.0,7.0,11.0,,Australia,M,,diving,,Provoked,injury,NO
1928.0,7.0,,,Italy,M,,boating,white shark,Provoked,no injury,NO
1928.0,6.0,24.0,,United States of America,M,,swimming,,Provoked,injury,NO
1928.0,5.0,27.0,13.0,India,M,,,,,injury,
1928.0,4.0,14.0,,Australia,M,,fishing,tiger shark,Provoked,injury,NO
1928.0,4.0,14.0,16.0,Australia,M,19.0,wading,,Provoked,injury,NO
1928.0,4.0,9.0,20.0,Jamaica,M,,diving,,Provoked,fatal,YES
1928.0,4.0,6.0,11.0,Australia,M,15.0,bathing,,Provoked,injury,NO
1928.0,4.0,4.0,18.0,Australia,M,28.0,standing,,Provoked,fatal,YES
1928.0,3.0,28.0,,Australia,M,,,,Provoked,injury,NO
1928.0,2.0,20.0,,Australia,M,,diving,,Provoked,fatal,YES
1928.0,2.0,,,Costa Rica,F,,swimming,,Provoked,injury,NO
1928.0,2.0,,,Costa Rica,M,,swimming,,Provoked,injury,NO
1928.0,1.0,27.0,,Australia,M,78.0,,,Provoked,fatal,YES
1928.0,1.0,21.0,5.0,United States of America,,,swimming,,,injury,
1928.0,1.0,8.0,4.0,United States of America,M,,swimming,,,fatal,
1928.0,1.0,2.0,,South Africa,F,,,,Provoked,injury,NO
1928.0,1.0,,11.0,South Africa,M,18.0,surf,,Provoked,injury,NO
1928.0,,,11.0,South Africa,M,25.0,standing,,Provoked,injury,NO
1927.0,12.0,28.0,11.0,South Africa,M,17.0,swimming,white shark,Provoked,fatal,YES
1927.0,11.0,3.0,,Australia,,,,,Sea disaster,injury,YES
1927.0,10.0,25.0,12.0,Brazil,,,,,Sea disaster,injury,YES
1927.0,10.0,12.0,,Australia,M,,,,Provoked,no injury,NO
1927.0,10.0,,,Fiji,M,,standing,,Provoked,injury,NO
1927.0,7.0,3.0,,Australia,,,,,Boating,no injury,NO
1927.0,5.0,29.0,,Philippines,,,sea disaster,,Sea disaster,injury,YES
1927.0,5.0,9.0,,Australia,M,,wading,,Provoked,fatal,YES
1927.0,4.0,20.0,,Australia,M,,diving,,Provoked,injury,NO
1927.0,4.0,8.0,,Australia,M,,diving,,Provoked,injury,NO
1927.0,3.0,11.0,15.0,Australia,M,17.0,surf,nurse shark,Provoked,injury,NO
1927.0,2.0,14.0,,Nicaragua,M,,,,Provoked,injury,NO
1927.0,2.0,9.0,,Australia,M,,,,Provoked,no injury,NO
1927.0,2.0,,,New Zealand,M,70.0,fishing,mako shark,Provoked,injury,NO
1927.0,1.0,20.0,11.0,South Africa,M,,surf,raggedtooth shark,Provoked,injury,NO
1927.0,1.0,8.0,,United States of America,M,,swimming,,Provoked,injury,NO
1927.0,1.0,3.0,11.0,Australia,M,15.0,swimming,,Provoked,fatal,YES
1927.0,,,,Australia,M,10.0,swimming,,Provoked,fatal,YES
1927.0,,,,Australia,M,,diving,,Provoked,injury,NO
1926.0,12.0,2.0,,Australia,M,,diving,,Provoked,fatal,YES
1926.0,11.0,17.0,,Australia,M,,diving,,Provoked,injury,NO
1926.0,10.0,29.0,,Papua New Guinea,M,,bathing,,Provoked,fatal,YES
1926.0,10.0,23.0,18.0,Australia,M,17.0,bathing,nurse shark,Provoked,injury,NO
1926.0,10.0,23.0,1.0,,,,boating,,Sea disaster,injury,NO
1926.0,9.0,6.0,,Papua New Guinea,M,,,,Provoked,fatal,YES
1926.0,8.0,24.0,,United States of America,M,18.0,swimming,,Provoked,fatal,YES
1926.0,7.0,23.0,11.0,Italy,M,20.0,swimming,white shark,Provoked,fatal,YES
1926.0,7.0,12.0,,United States of America,M,,fishing,,Boating,no injury,NO
1926.0,7.0,8.0,,United States of America,M,15.0,swimming,white shark,Provoked,injury,NO
1926.0,7.0,3.0,,Spain,M,,bathing,,,no injury,
1926.0,5.0,18.0,,United States of America,M,,swimming,white shark,Provoked,fatal,YES
1926.0,4.0,22.0,18.0,,M,26.0,boating,,Provoked,injury,NO
1926.0,4.0,7.0,17.0,United States of America,F,,swimming,,Provoked,injury,NO
1926.0,3.0,17.0,15.0,Australia,F,,swimming,white shark,Provoked,fatal,YES
1926.0,1.0,26.0,,South Africa,M,,swimming,blue shark,Provoked,injury,NO
1926.0,1.0,,,Australia,M,,,,Provoked,injury,NO
